_id,REGION,LOCATION,PLANT,LINE,MODEL,OPERATOR,DEVICEID,PARAMETER,DATA
ObjectId(5b2236c730d0fb1c1e026815),tn,hosur,p1,l1,m1,op1,d1,temp,1645
ObjectId(5b2236c830d0fb1c1e026816),tn,hosur,p1,l1,m1,op1,d1,temp,1646
ObjectId(5b2236c930d0fb1c1e026817),tn,hosur,p1,l1,m1,op1,d1,temp,1647
ObjectId(5b2236ca30d0fb1c1e026818),tn,hosur,p1,l1,m1,op1,d1,temp,1648
ObjectId(5b2236cb30d0fb1c1e026819),tn,hosur,p1,l1,m1,op1,d1,temp,1649
ObjectId(5b2236cc30d0fb1c1e02681a),tn,hosur,p1,l1,m1,op1,d1,temp,1650
ObjectId(5b2236cd30d0fb1c1e02681b),tn,hosur,p1,l1,m1,op1,d1,temp,1651
ObjectId(5b2236ce30d0fb1c1e02681c),tn,hosur,p1,l1,m1,op1,d1,temp,1652
ObjectId(5b2236cf30d0fb1c1e02681d),tn,hosur,p1,l1,m1,op1,d1,temp,1653
ObjectId(5b2236d030d0fb1c1e02681e),tn,hosur,p1,l1,m1,op1,d1,temp,1654
ObjectId(5b2236d130d0fb1c1e02681f),tn,hosur,p1,l1,m1,op1,d1,temp,1655
ObjectId(5b2236d230d0fb1c1e026820),tn,hosur,p1,l1,m1,op1,d1,temp,1656
ObjectId(5b2236d330d0fb1c1e026821),tn,hosur,p1,l1,m1,op1,d1,temp,1657
ObjectId(5b2236d430d0fb1c1e026822),tn,hosur,p1,l1,m1,op1,d1,temp,1658
ObjectId(5b2236d530d0fb1c1e026823),tn,hosur,p1,l1,m1,op1,d1,temp,1659
ObjectId(5b2236d630d0fb1c1e026824),tn,hosur,p1,l1,m1,op1,d1,temp,1660
ObjectId(5b2236d730d0fb1c1e026825),tn,hosur,p1,l1,m1,op1,d1,temp,1661
ObjectId(5b2236d830d0fb1c1e026826),tn,hosur,p1,l1,m1,op1,d1,temp,1662
ObjectId(5b2236d930d0fb1c1e026827),tn,hosur,p1,l1,m1,op1,d1,temp,1663
ObjectId(5b2236da30d0fb1c1e026828),tn,hosur,p1,l1,m1,op1,d1,temp,1664
ObjectId(5b2236db30d0fb1c1e026829),tn,hosur,p1,l1,m1,op1,d1,temp,1665
ObjectId(5b2236dc30d0fb1c1e02682a),tn,hosur,p1,l1,m1,op1,d1,temp,1666
ObjectId(5b2236dd30d0fb1c1e02682b),tn,hosur,p1,l1,m1,op1,d1,temp,1667
ObjectId(5b2236de30d0fb1c1e02682c),tn,hosur,p1,l1,m1,op1,d1,temp,1668
ObjectId(5b2236df30d0fb1c1e02682d),tn,hosur,p1,l1,m1,op1,d1,temp,1669
ObjectId(5b2236e030d0fb1c1e02682e),tn,hosur,p1,l1,m1,op1,d1,temp,1670
ObjectId(5b2236e130d0fb1c1e02682f),tn,hosur,p1,l1,m1,op1,d1,temp,1671
ObjectId(5b2236e230d0fb1c1e026830),tn,hosur,p1,l1,m1,op1,d1,temp,1672
ObjectId(5b2236e330d0fb1c1e026831),tn,hosur,p1,l1,m1,op1,d1,temp,1673
ObjectId(5b2236e430d0fb1c1e026832),tn,hosur,p1,l1,m1,op1,d1,temp,1674
ObjectId(5b2236e530d0fb1c1e026833),tn,hosur,p1,l1,m1,op1,d1,temp,1675
ObjectId(5b2236e630d0fb1c1e026834),tn,hosur,p1,l1,m1,op1,d1,temp,1676
ObjectId(5b2236e730d0fb1c1e026835),tn,hosur,p1,l1,m1,op1,d1,temp,1677
ObjectId(5b2236e830d0fb1c1e026836),tn,hosur,p1,l1,m1,op1,d1,temp,1678
ObjectId(5b2236e930d0fb1c1e026837),tn,hosur,p1,l1,m1,op1,d1,temp,1679
ObjectId(5b2236ea30d0fb1c1e026838),tn,hosur,p1,l1,m1,op1,d1,temp,1680
ObjectId(5b2236eb30d0fb1c1e026839),tn,hosur,p1,l1,m1,op1,d1,temp,1681
ObjectId(5b2236ec30d0fb1c1e02683a),tn,hosur,p1,l1,m1,op1,d1,temp,1682
ObjectId(5b2236ed30d0fb1c1e02683b),tn,hosur,p1,l1,m1,op1,d1,temp,1683
ObjectId(5b2236ee30d0fb1c1e02683c),tn,hosur,p1,l1,m1,op1,d1,temp,1684
ObjectId(5b2236ef30d0fb1c1e02683d),tn,hosur,p1,l1,m1,op1,d1,temp,1685
ObjectId(5b2236f030d0fb1c1e02683e),tn,hosur,p1,l1,m1,op1,d1,temp,1686
ObjectId(5b2236f130d0fb1c1e02683f),tn,hosur,p1,l1,m1,op1,d1,temp,1687
ObjectId(5b2236f230d0fb1c1e026840),tn,hosur,p1,l1,m1,op1,d1,temp,1688
ObjectId(5b2236f330d0fb1c1e026841),tn,hosur,p1,l1,m1,op1,d1,temp,1689
ObjectId(5b2236f430d0fb1c1e026842),tn,hosur,p1,l1,m1,op1,d1,temp,1690
ObjectId(5b2236f530d0fb1c1e026843),tn,hosur,p1,l1,m1,op1,d1,temp,1691
ObjectId(5b2236f630d0fb1c1e026844),tn,hosur,p1,l1,m1,op1,d1,temp,1692
ObjectId(5b2236f730d0fb1c1e026845),tn,hosur,p1,l1,m1,op1,d1,temp,1693
ObjectId(5b2236f830d0fb1c1e026846),tn,hosur,p1,l1,m1,op1,d1,temp,1694
ObjectId(5b2236f930d0fb1c1e026847),tn,hosur,p1,l1,m1,op1,d1,temp,1695
ObjectId(5b2236fa30d0fb1c1e026848),tn,hosur,p1,l1,m1,op1,d1,temp,1696
ObjectId(5b2236fb30d0fb1c1e026849),tn,hosur,p1,l1,m1,op1,d1,temp,1697
ObjectId(5b2236fc30d0fb1c1e02684a),tn,hosur,p1,l1,m1,op1,d1,temp,1698
ObjectId(5b2236fd30d0fb1c1e02684b),tn,hosur,p1,l1,m1,op1,d1,temp,1699
ObjectId(5b2236fe30d0fb1c1e02684c),tn,hosur,p1,l1,m1,op1,d1,temp,1700
ObjectId(5b2236ff30d0fb1c1e02684d),tn,hosur,p1,l1,m1,op1,d1,temp,1701
ObjectId(5b22370030d0fb1c1e02684e),tn,hosur,p1,l1,m1,op1,d1,temp,1702
ObjectId(5b22370130d0fb1c1e02684f),tn,hosur,p1,l1,m1,op1,d1,temp,1703
ObjectId(5b22370230d0fb1c1e026850),tn,hosur,p1,l1,m1,op1,d1,temp,1704
ObjectId(5b22370330d0fb1c1e026851),tn,hosur,p1,l1,m1,op1,d1,temp,1705
ObjectId(5b22370430d0fb1c1e026852),tn,hosur,p1,l1,m1,op1,d1,temp,1706
ObjectId(5b22370530d0fb1c1e026853),tn,hosur,p1,l1,m1,op1,d1,temp,1707
ObjectId(5b22370630d0fb1c1e026854),tn,hosur,p1,l1,m1,op1,d1,temp,1708
ObjectId(5b22370730d0fb1c1e026855),tn,hosur,p1,l1,m1,op1,d1,temp,1709
ObjectId(5b22370830d0fb1c1e026856),tn,hosur,p1,l1,m1,op1,d1,temp,1710
ObjectId(5b22370930d0fb1c1e026857),tn,hosur,p1,l1,m1,op1,d1,temp,1711
ObjectId(5b22370a30d0fb1c1e026858),tn,hosur,p1,l1,m1,op1,d1,temp,1712
ObjectId(5b22370b30d0fb1c1e026859),tn,hosur,p1,l1,m1,op1,d1,temp,1713
ObjectId(5b22370c30d0fb1c1e02685a),tn,hosur,p1,l1,m1,op1,d1,temp,1714
ObjectId(5b22370d30d0fb1c1e02685b),tn,hosur,p1,l1,m1,op1,d1,temp,1715
ObjectId(5b22370e30d0fb1c1e02685c),tn,hosur,p1,l1,m1,op1,d1,temp,1716
ObjectId(5b22370f30d0fb1c1e02685d),tn,hosur,p1,l1,m1,op1,d1,temp,1717
ObjectId(5b22371030d0fb1c1e02685e),tn,hosur,p1,l1,m1,op1,d1,temp,1718
ObjectId(5b22371130d0fb1c1e02685f),tn,hosur,p1,l1,m1,op1,d1,temp,1719
ObjectId(5b22371230d0fb1c1e026860),tn,hosur,p1,l1,m1,op1,d1,temp,1720
ObjectId(5b22371330d0fb1c1e026861),tn,hosur,p1,l1,m1,op1,d1,temp,1721
ObjectId(5b22371430d0fb1c1e026862),tn,hosur,p1,l1,m1,op1,d1,temp,1722
ObjectId(5b22371530d0fb1c1e026863),tn,hosur,p1,l1,m1,op1,d1,temp,1723
ObjectId(5b22371630d0fb1c1e026864),tn,hosur,p1,l1,m1,op1,d1,temp,1724
ObjectId(5b22371730d0fb1c1e026865),tn,hosur,p1,l1,m1,op1,d1,temp,1725
ObjectId(5b22371830d0fb1c1e026866),tn,hosur,p1,l1,m1,op1,d1,temp,1726
ObjectId(5b22371930d0fb1c1e026867),tn,hosur,p1,l1,m1,op1,d1,temp,1727
ObjectId(5b22371a30d0fb1c1e026868),tn,hosur,p1,l1,m1,op1,d1,temp,1728
ObjectId(5b22371b30d0fb1c1e026869),tn,hosur,p1,l1,m1,op1,d1,temp,1729
ObjectId(5b22371c30d0fb1c1e02686a),tn,hosur,p1,l1,m1,op1,d1,temp,1730
ObjectId(5b22371d30d0fb1c1e02686b),tn,hosur,p1,l1,m1,op1,d1,temp,1731
ObjectId(5b22371e30d0fb1c1e02686c),tn,hosur,p1,l1,m1,op1,d1,temp,1732
ObjectId(5b22371f30d0fb1c1e02686d),tn,hosur,p1,l1,m1,op1,d1,temp,1733
ObjectId(5b22372030d0fb1c1e02686e),tn,hosur,p1,l1,m1,op1,d1,temp,1734
ObjectId(5b22372130d0fb1c1e02686f),tn,hosur,p1,l1,m1,op1,d1,temp,1735
ObjectId(5b22372230d0fb1c1e026870),tn,hosur,p1,l1,m1,op1,d1,temp,1736
ObjectId(5b22372330d0fb1c1e026871),tn,hosur,p1,l1,m1,op1,d1,temp,1737
ObjectId(5b22372430d0fb1c1e026872),tn,hosur,p1,l1,m1,op1,d1,temp,1738
ObjectId(5b22372530d0fb1c1e026873),tn,hosur,p1,l1,m1,op1,d1,temp,1739
ObjectId(5b22372630d0fb1c1e026874),tn,hosur,p1,l1,m1,op1,d1,temp,1740
ObjectId(5b22372730d0fb1c1e026875),tn,hosur,p1,l1,m1,op1,d1,temp,1741
ObjectId(5b22372830d0fb1c1e026876),tn,hosur,p1,l1,m1,op1,d1,temp,1742
ObjectId(5b22372930d0fb1c1e026877),tn,hosur,p1,l1,m1,op1,d1,temp,1743
ObjectId(5b22372a30d0fb1c1e026878),tn,hosur,p1,l1,m1,op1,d1,temp,1744
ObjectId(5b22372b30d0fb1c1e026879),tn,hosur,p1,l1,m1,op1,d1,temp,1745
ObjectId(5b22372c30d0fb1c1e02687a),tn,hosur,p1,l1,m1,op1,d1,temp,1746
ObjectId(5b22372d30d0fb1c1e02687b),tn,hosur,p1,l1,m1,op1,d1,temp,1747
ObjectId(5b22372e30d0fb1c1e02687c),tn,hosur,p1,l1,m1,op1,d1,temp,1748
ObjectId(5b22372f30d0fb1c1e02687d),tn,hosur,p1,l1,m1,op1,d1,temp,1749
ObjectId(5b22373030d0fb1c1e02687e),tn,hosur,p1,l1,m1,op1,d1,temp,1750
ObjectId(5b22373130d0fb1c1e02687f),tn,hosur,p1,l1,m1,op1,d1,temp,1751
ObjectId(5b22373230d0fb1c1e026880),tn,hosur,p1,l1,m1,op1,d1,temp,1752
ObjectId(5b22373330d0fb1c1e026881),tn,hosur,p1,l1,m1,op1,d1,temp,1753
ObjectId(5b22373430d0fb1c1e026882),tn,hosur,p1,l1,m1,op1,d1,temp,1754
ObjectId(5b22373530d0fb1c1e026883),tn,hosur,p1,l1,m1,op1,d1,temp,1755
ObjectId(5b22373630d0fb1c1e026884),tn,hosur,p1,l1,m1,op1,d1,temp,1756
ObjectId(5b22373730d0fb1c1e026885),tn,hosur,p1,l1,m1,op1,d1,temp,1757
ObjectId(5b22373830d0fb1c1e026886),tn,hosur,p1,l1,m1,op1,d1,temp,1758
ObjectId(5b22373930d0fb1c1e026887),tn,hosur,p1,l1,m1,op1,d1,temp,1759
ObjectId(5b22373a30d0fb1c1e026888),tn,hosur,p1,l1,m1,op1,d1,temp,1760
ObjectId(5b22373b30d0fb1c1e026889),tn,hosur,p1,l1,m1,op1,d1,temp,1761
ObjectId(5b22373c30d0fb1c1e02688a),tn,hosur,p1,l1,m1,op1,d1,temp,1762
ObjectId(5b22373d30d0fb1c1e02688b),tn,hosur,p1,l1,m1,op1,d1,temp,1763
ObjectId(5b22373e30d0fb1c1e02688c),tn,hosur,p1,l1,m1,op1,d1,temp,1764
ObjectId(5b22373f30d0fb1c1e02688d),tn,hosur,p1,l1,m1,op1,d1,temp,1765
ObjectId(5b22374030d0fb1c1e02688e),tn,hosur,p1,l1,m1,op1,d1,temp,1766
ObjectId(5b22374130d0fb1c1e02688f),tn,hosur,p1,l1,m1,op1,d1,temp,1767
ObjectId(5b22374230d0fb1c1e026890),tn,hosur,p1,l1,m1,op1,d1,temp,1768
ObjectId(5b22374330d0fb1c1e026891),tn,hosur,p1,l1,m1,op1,d1,temp,1769
ObjectId(5b22374430d0fb1c1e026892),tn,hosur,p1,l1,m1,op1,d1,temp,1770
ObjectId(5b22374530d0fb1c1e026893),tn,hosur,p1,l1,m1,op1,d1,temp,1771
ObjectId(5b22374630d0fb1c1e026894),tn,hosur,p1,l1,m1,op1,d1,temp,1772
ObjectId(5b22374730d0fb1c1e026895),tn,hosur,p1,l1,m1,op1,d1,temp,1773
ObjectId(5b22374830d0fb1c1e026896),tn,hosur,p1,l1,m1,op1,d1,temp,1774
ObjectId(5b22374930d0fb1c1e026897),tn,hosur,p1,l1,m1,op1,d1,temp,1775
ObjectId(5b22374a30d0fb1c1e026898),tn,hosur,p1,l1,m1,op1,d1,temp,1776
ObjectId(5b22374b30d0fb1c1e026899),tn,hosur,p1,l1,m1,op1,d1,temp,1777
ObjectId(5b22374c30d0fb1c1e02689a),tn,hosur,p1,l1,m1,op1,d1,temp,1778
ObjectId(5b22374d30d0fb1c1e02689b),tn,hosur,p1,l1,m1,op1,d1,temp,1779
ObjectId(5b22374e30d0fb1c1e02689c),tn,hosur,p1,l1,m1,op1,d1,temp,1780
ObjectId(5b22374f30d0fb1c1e02689d),tn,hosur,p1,l1,m1,op1,d1,temp,1781
ObjectId(5b22375030d0fb1c1e02689e),tn,hosur,p1,l1,m1,op1,d1,temp,1782
ObjectId(5b22375130d0fb1c1e02689f),tn,hosur,p1,l1,m1,op1,d1,temp,1783
ObjectId(5b22375230d0fb1c1e0268a0),tn,hosur,p1,l1,m1,op1,d1,temp,1784
ObjectId(5b22375330d0fb1c1e0268a1),tn,hosur,p1,l1,m1,op1,d1,temp,1785
ObjectId(5b22375430d0fb1c1e0268a2),tn,hosur,p1,l1,m1,op1,d1,temp,1786
ObjectId(5b22375530d0fb1c1e0268a3),tn,hosur,p1,l1,m1,op1,d1,temp,1787
ObjectId(5b22375630d0fb1c1e0268a4),tn,hosur,p1,l1,m1,op1,d1,temp,1788
ObjectId(5b22375730d0fb1c1e0268a5),tn,hosur,p1,l1,m1,op1,d1,temp,1789
ObjectId(5b22375830d0fb1c1e0268a6),tn,hosur,p1,l1,m1,op1,d1,temp,1790
ObjectId(5b22375930d0fb1c1e0268a7),tn,hosur,p1,l1,m1,op1,d1,temp,1791
ObjectId(5b22375a30d0fb1c1e0268a8),tn,hosur,p1,l1,m1,op1,d1,temp,1792
ObjectId(5b22375b30d0fb1c1e0268a9),tn,hosur,p1,l1,m1,op1,d1,temp,1793
ObjectId(5b22375c30d0fb1c1e0268aa),tn,hosur,p1,l1,m1,op1,d1,temp,1794
ObjectId(5b22375d30d0fb1c1e0268ab),tn,hosur,p1,l1,m1,op1,d1,temp,1795
ObjectId(5b22375e30d0fb1c1e0268ac),tn,hosur,p1,l1,m1,op1,d1,temp,1796
ObjectId(5b22375f30d0fb1c1e0268ad),tn,hosur,p1,l1,m1,op1,d1,temp,1797
ObjectId(5b22376030d0fb1c1e0268ae),tn,hosur,p1,l1,m1,op1,d1,temp,1798
ObjectId(5b22376130d0fb1c1e0268af),tn,hosur,p1,l1,m1,op1,d1,temp,1799
ObjectId(5b22376230d0fb1c1e0268b0),tn,hosur,p1,l1,m1,op1,d1,temp,1800
ObjectId(5b22376330d0fb1c1e0268b1),tn,hosur,p1,l1,m1,op1,d1,temp,1801
ObjectId(5b22376430d0fb1c1e0268b2),tn,hosur,p1,l1,m1,op1,d1,temp,1802
ObjectId(5b22376530d0fb1c1e0268b3),tn,hosur,p1,l1,m1,op1,d1,temp,1803
ObjectId(5b22376630d0fb1c1e0268b4),tn,hosur,p1,l1,m1,op1,d1,temp,1804
ObjectId(5b22376730d0fb1c1e0268b5),tn,hosur,p1,l1,m1,op1,d1,temp,1805
ObjectId(5b22376830d0fb1c1e0268b6),tn,hosur,p1,l1,m1,op1,d1,temp,1806
ObjectId(5b22376930d0fb1c1e0268b7),tn,hosur,p1,l1,m1,op1,d1,temp,1807
ObjectId(5b22376a30d0fb1c1e0268b8),tn,hosur,p1,l1,m1,op1,d1,temp,1808
ObjectId(5b22376b30d0fb1c1e0268b9),tn,hosur,p1,l1,m1,op1,d1,temp,1809
ObjectId(5b22376c30d0fb1c1e0268ba),tn,hosur,p1,l1,m1,op1,d1,temp,1810
ObjectId(5b22376d30d0fb1c1e0268bb),tn,hosur,p1,l1,m1,op1,d1,temp,1811
ObjectId(5b22376e30d0fb1c1e0268bc),tn,hosur,p1,l1,m1,op1,d1,temp,1812
ObjectId(5b22376f30d0fb1c1e0268bd),tn,hosur,p1,l1,m1,op1,d1,temp,1813
ObjectId(5b22377030d0fb1c1e0268be),tn,hosur,p1,l1,m1,op1,d1,temp,1814
ObjectId(5b22377130d0fb1c1e0268bf),tn,hosur,p1,l1,m1,op1,d1,temp,1815
ObjectId(5b22377230d0fb1c1e0268c0),tn,hosur,p1,l1,m1,op1,d1,temp,1816
ObjectId(5b22377330d0fb1c1e0268c1),tn,hosur,p1,l1,m1,op1,d1,temp,1817
ObjectId(5b22377430d0fb1c1e0268c2),tn,hosur,p1,l1,m1,op1,d1,temp,1818
ObjectId(5b22377530d0fb1c1e0268c3),tn,hosur,p1,l1,m1,op1,d1,temp,1819
ObjectId(5b22377630d0fb1c1e0268c4),tn,hosur,p1,l1,m1,op1,d1,temp,1820
ObjectId(5b22377730d0fb1c1e0268c5),tn,hosur,p1,l1,m1,op1,d1,temp,1821
ObjectId(5b22377830d0fb1c1e0268c6),tn,hosur,p1,l1,m1,op1,d1,temp,1822
ObjectId(5b22377930d0fb1c1e0268c7),tn,hosur,p1,l1,m1,op1,d1,temp,1823
ObjectId(5b22377a30d0fb1c1e0268c8),tn,hosur,p1,l1,m1,op1,d1,temp,1824
ObjectId(5b22377b30d0fb1c1e0268c9),tn,hosur,p1,l1,m1,op1,d1,temp,1825
ObjectId(5b22377c30d0fb1c1e0268ca),tn,hosur,p1,l1,m1,op1,d1,temp,1826
ObjectId(5b22377d30d0fb1c1e0268cb),tn,hosur,p1,l1,m1,op1,d1,temp,1827
ObjectId(5b22377e30d0fb1c1e0268cc),tn,hosur,p1,l1,m1,op1,d1,temp,1828
ObjectId(5b22377f30d0fb1c1e0268cd),tn,hosur,p1,l1,m1,op1,d1,temp,1829
ObjectId(5b22378030d0fb1c1e0268ce),tn,hosur,p1,l1,m1,op1,d1,temp,1830
ObjectId(5b22378130d0fb1c1e0268cf),tn,hosur,p1,l1,m1,op1,d1,temp,1831
ObjectId(5b22378230d0fb1c1e0268d0),tn,hosur,p1,l1,m1,op1,d1,temp,1832
ObjectId(5b22378330d0fb1c1e0268d1),tn,hosur,p1,l1,m1,op1,d1,temp,1833
ObjectId(5b22378430d0fb1c1e0268d2),tn,hosur,p1,l1,m1,op1,d1,temp,1834
ObjectId(5b22378530d0fb1c1e0268d3),tn,hosur,p1,l1,m1,op1,d1,temp,1835
ObjectId(5b22378630d0fb1c1e0268d4),tn,hosur,p1,l1,m1,op1,d1,temp,1836
ObjectId(5b22378730d0fb1c1e0268d5),tn,hosur,p1,l1,m1,op1,d1,temp,1837
ObjectId(5b22378830d0fb1c1e0268d6),tn,hosur,p1,l1,m1,op1,d1,temp,1838
ObjectId(5b22378930d0fb1c1e0268d7),tn,hosur,p1,l1,m1,op1,d1,temp,1839
ObjectId(5b22378a30d0fb1c1e0268d8),tn,hosur,p1,l1,m1,op1,d1,temp,1840
ObjectId(5b22378b30d0fb1c1e0268d9),tn,hosur,p1,l1,m1,op1,d1,temp,1841
ObjectId(5b22378c30d0fb1c1e0268da),tn,hosur,p1,l1,m1,op1,d1,temp,1842
ObjectId(5b22378d30d0fb1c1e0268db),tn,hosur,p1,l1,m1,op1,d1,temp,1843
ObjectId(5b22378e30d0fb1c1e0268dc),tn,hosur,p1,l1,m1,op1,d1,temp,1844
ObjectId(5b22378f30d0fb1c1e0268dd),tn,hosur,p1,l1,m1,op1,d1,temp,1845
ObjectId(5b22379030d0fb1c1e0268de),tn,hosur,p1,l1,m1,op1,d1,temp,1846
ObjectId(5b22379130d0fb1c1e0268df),tn,hosur,p1,l1,m1,op1,d1,temp,1847
ObjectId(5b22379230d0fb1c1e0268e0),tn,hosur,p1,l1,m1,op1,d1,temp,1848
ObjectId(5b22379330d0fb1c1e0268e1),tn,hosur,p1,l1,m1,op1,d1,temp,1849
ObjectId(5b22379430d0fb1c1e0268e2),tn,hosur,p1,l1,m1,op1,d1,temp,1850
ObjectId(5b22379530d0fb1c1e0268e3),tn,hosur,p1,l1,m1,op1,d1,temp,1851
ObjectId(5b22379630d0fb1c1e0268e4),tn,hosur,p1,l1,m1,op1,d1,temp,1852
ObjectId(5b22379730d0fb1c1e0268e5),tn,hosur,p1,l1,m1,op1,d1,temp,1853
ObjectId(5b22379830d0fb1c1e0268e6),tn,hosur,p1,l1,m1,op1,d1,temp,1854
ObjectId(5b22379930d0fb1c1e0268e7),tn,hosur,p1,l1,m1,op1,d1,temp,1855
ObjectId(5b22379a30d0fb1c1e0268e8),tn,hosur,p1,l1,m1,op1,d1,temp,1856
ObjectId(5b22379b30d0fb1c1e0268e9),tn,hosur,p1,l1,m1,op1,d1,temp,1857
ObjectId(5b22379c30d0fb1c1e0268ea),tn,hosur,p1,l1,m1,op1,d1,temp,1858
ObjectId(5b22379d30d0fb1c1e0268eb),tn,hosur,p1,l1,m1,op1,d1,temp,1859
ObjectId(5b22379e30d0fb1c1e0268ec),tn,hosur,p1,l1,m1,op1,d1,temp,1860
ObjectId(5b22379f30d0fb1c1e0268ed),tn,hosur,p1,l1,m1,op1,d1,temp,1861
ObjectId(5b2237a030d0fb1c1e0268ee),tn,hosur,p1,l1,m1,op1,d1,temp,1862
ObjectId(5b2237a130d0fb1c1e0268ef),tn,hosur,p1,l1,m1,op1,d1,temp,1863
ObjectId(5b2237a230d0fb1c1e0268f0),tn,hosur,p1,l1,m1,op1,d1,temp,1864
ObjectId(5b2237a330d0fb1c1e0268f1),tn,hosur,p1,l1,m1,op1,d1,temp,1865
ObjectId(5b2237a430d0fb1c1e0268f2),tn,hosur,p1,l1,m1,op1,d1,temp,1866
ObjectId(5b2237a530d0fb1c1e0268f3),tn,hosur,p1,l1,m1,op1,d1,temp,1867
ObjectId(5b2237a630d0fb1c1e0268f4),tn,hosur,p1,l1,m1,op1,d1,temp,1868
ObjectId(5b2237a730d0fb1c1e0268f5),tn,hosur,p1,l1,m1,op1,d1,temp,1869
ObjectId(5b2237a830d0fb1c1e0268f6),tn,hosur,p1,l1,m1,op1,d1,temp,1870
ObjectId(5b2237a930d0fb1c1e0268f7),tn,hosur,p1,l1,m1,op1,d1,temp,1871
ObjectId(5b2237aa30d0fb1c1e0268f8),tn,hosur,p1,l1,m1,op1,d1,temp,1872
ObjectId(5b2237ab30d0fb1c1e0268f9),tn,hosur,p1,l1,m1,op1,d1,temp,1873
ObjectId(5b2237ac30d0fb1c1e0268fa),tn,hosur,p1,l1,m1,op1,d1,temp,1874
ObjectId(5b2237ad30d0fb1c1e0268fb),tn,hosur,p1,l1,m1,op1,d1,temp,1875
ObjectId(5b2237ae30d0fb1c1e0268fc),tn,hosur,p1,l1,m1,op1,d1,temp,1876
ObjectId(5b2237af30d0fb1c1e0268fd),tn,hosur,p1,l1,m1,op1,d1,temp,1877
ObjectId(5b2237b030d0fb1c1e0268fe),tn,hosur,p1,l1,m1,op1,d1,temp,1878
ObjectId(5b2237b130d0fb1c1e0268ff),tn,hosur,p1,l1,m1,op1,d1,temp,1879
ObjectId(5b2237b230d0fb1c1e026900),tn,hosur,p1,l1,m1,op1,d1,temp,1880
ObjectId(5b2237b330d0fb1c1e026901),tn,hosur,p1,l1,m1,op1,d1,temp,1881
ObjectId(5b2237b430d0fb1c1e026902),tn,hosur,p1,l1,m1,op1,d1,temp,1882
ObjectId(5b2237b530d0fb1c1e026903),tn,hosur,p1,l1,m1,op1,d1,temp,1883
ObjectId(5b2237b630d0fb1c1e026904),tn,hosur,p1,l1,m1,op1,d1,temp,1884
ObjectId(5b2237b730d0fb1c1e026905),tn,hosur,p1,l1,m1,op1,d1,temp,1885
ObjectId(5b2237b830d0fb1c1e026906),tn,hosur,p1,l1,m1,op1,d1,temp,1886
ObjectId(5b2237b930d0fb1c1e026907),tn,hosur,p1,l1,m1,op1,d1,temp,1887
ObjectId(5b2237ba30d0fb1c1e026908),tn,hosur,p1,l1,m1,op1,d1,temp,1888
ObjectId(5b2237bb30d0fb1c1e026909),tn,hosur,p1,l1,m1,op1,d1,temp,1889
ObjectId(5b2237bc30d0fb1c1e02690a),tn,hosur,p1,l1,m1,op1,d1,temp,1890
ObjectId(5b2237bd30d0fb1c1e02690b),tn,hosur,p1,l1,m1,op1,d1,temp,1891
ObjectId(5b2237be30d0fb1c1e02690c),tn,hosur,p1,l1,m1,op1,d1,temp,1892
ObjectId(5b2237bf30d0fb1c1e02690d),tn,hosur,p1,l1,m1,op1,d1,temp,1893
ObjectId(5b2237c030d0fb1c1e02690e),tn,hosur,p1,l1,m1,op1,d1,temp,1894
ObjectId(5b2237c130d0fb1c1e02690f),tn,hosur,p1,l1,m1,op1,d1,temp,1895
ObjectId(5b2237c230d0fb1c1e026910),tn,hosur,p1,l1,m1,op1,d1,temp,1896
ObjectId(5b2237c330d0fb1c1e026911),tn,hosur,p1,l1,m1,op1,d1,temp,1897
ObjectId(5b2237c430d0fb1c1e026912),tn,hosur,p1,l1,m1,op1,d1,temp,1898
ObjectId(5b2237c530d0fb1c1e026913),tn,hosur,p1,l1,m1,op1,d1,temp,1899
ObjectId(5b2237c630d0fb1c1e026914),tn,hosur,p1,l1,m1,op1,d1,temp,1900
ObjectId(5b2237c730d0fb1c1e026915),tn,hosur,p1,l1,m1,op1,d1,temp,1901
ObjectId(5b2237c830d0fb1c1e026916),tn,hosur,p1,l1,m1,op1,d1,temp,1902
ObjectId(5b2237c930d0fb1c1e026917),tn,hosur,p1,l1,m1,op1,d1,temp,1903
ObjectId(5b2237ca30d0fb1c1e026918),tn,hosur,p1,l1,m1,op1,d1,temp,1904
ObjectId(5b2237cb30d0fb1c1e026919),tn,hosur,p1,l1,m1,op1,d1,temp,1905
ObjectId(5b2237cc30d0fb1c1e02691a),tn,hosur,p1,l1,m1,op1,d1,temp,1906
ObjectId(5b2237cd30d0fb1c1e02691b),tn,hosur,p1,l1,m1,op1,d1,temp,1907
ObjectId(5b2237ce30d0fb1c1e02691c),tn,hosur,p1,l1,m1,op1,d1,temp,1908
ObjectId(5b2237d030d0fb1c1e02691d),tn,hosur,p1,l1,m1,op1,d1,temp,1909
ObjectId(5b2237d030d0fb1c1e02691e),tn,hosur,p1,l1,m1,op1,d1,temp,1910
ObjectId(5b2237d130d0fb1c1e02691f),tn,hosur,p1,l1,m1,op1,d1,temp,1911
ObjectId(5b2237d230d0fb1c1e026920),tn,hosur,p1,l1,m1,op1,d1,temp,1912
ObjectId(5b2237d330d0fb1c1e026921),tn,hosur,p1,l1,m1,op1,d1,temp,1913
